Datum,Zeit,BEN,NO,NO2,O3,PM10_HVS,PM10_TEOM,SO2
2018-02-04,14:00,,48,37,26,,12,
2018-02-04,15:00,,31,32,24,,15,
2018-02-04,16:00,,68,46,21,,13,
2018-02-04,17:00,,92,57,14,,18,
2018-02-04,18:00,,29,38,19,,18,
2018-02-04,19:00,,37,41,16,,18,
2018-02-04,20:00,,26,41,15,,18,
2018-02-04,21:00,,61,51,10,,25,
2018-02-04,22:00,,23,39,15,,24,
2018-02-04,23:00,,29,43,12,,23,
2018-02-05,00:00,,16,33,13,,21,
2018-02-05,01:00,,18,31,12,,18,
2018-02-05,02:00,,6,25,15,,18,
2018-02-05,03:00,,9,25,16,,17,
2018-02-05,04:00,,5,30,12,,15,
2018-02-05,05:00,,13,40,5,,17,
2018-02-05,06:00,,22,38,7,,19,
2018-02-05,07:00,,66,45,4,,20,
2018-02-05,08:00,,139,61,2,,26,
2018-02-05,09:00,,205,75,3,,35,
2018-02-05,10:00,,207,70,6,,43,
2018-02-05,11:00,,87,48,21,,39,
2018-02-05,12:00,,96,48,33,,31,
2018-02-05,13:00,,65,40,36,,30,
2018-02-05,14:00,,78,47,36,,31,
2018-02-05,15:00,,92,56,36,,25,
2018-02-05,16:00,,162,77,28,,26,
2018-02-05,17:00,,114,73,26,,30,
2018-02-05,18:00,,131,85,16,,34,
2018-02-05,19:00,,127,83,17,,34,
2018-02-05,20:00,,44,47,35,,25,
2018-02-05,21:00,,49,56,29,,19,
2018-02-05,22:00,,41,54,25,,17,
2018-02-05,23:00,,29,48,29,,18,
2018-02-06,00:00,,8,27,40,,15,
2018-02-06,01:00,,13,36,26,,14,
2018-02-06,02:00,,5,27,30,,17,
2018-02-06,03:00,,13,30,21,,15,
2018-02-06,04:00,,6,33,15,,17,
2018-02-06,05:00,,18,34,14,,21,
2018-02-06,06:00,,63,50,8,,20,
2018-02-06,07:00,,126,73,3,,20,
2018-02-06,08:00,,216,89,3,,25,
2018-02-06,09:00,,134,70,8,,29,
2018-02-06,10:00,,106,55,14,,24,
2018-02-06,11:00,,87,50,22,,27,
2018-02-06,12:00,,39,30,43,,38,
2018-02-06,13:00,,47,33,39,,36,
2018-02-06,14:00,,28,26,45,,36,
2018-02-06,15:00,,53,36,43,,31,
2018-02-06,16:00,,55,46,44,,32,
2018-02-06,17:00,,87,68,25,,33,
2018-02-06,18:00,,79,65,25,,42,
2018-02-06,19:00,,150,95,10,,36,
2018-02-06,20:00,,99,78,7,,42,
2018-02-06,21:00,,29,44,22,,36,
2018-02-06,22:00,,9,32,31,,32,
2018-02-06,23:00,,12,35,29,,29,
2018-02-07,00:00,,6,28,34,,27,
2018-02-07,01:00,,4,22,36,,26,
2018-02-07,02:00,,4,24,33,,25,
2018-02-07,03:00,,6,29,26,,24,
2018-02-07,04:00,,18,36,17,,24,
2018-02-07,05:00,,23,44,5,,27,
2018-02-07,06:00,,93,63,6,,28,
2018-02-07,07:00,,164,83,3,,32,
2018-02-07,08:00,,248,94,2,,35,
2018-02-07,09:00,,146,64,4,,42,
2018-02-07,10:00,,136,63,6,,,
2018-02-07,11:00,,132,67,8,,,
2018-02-07,12:00,,101,62,15,,,
2018-02-07,13:00,,94,49,24,,60,
2018-02-07,14:00,,80,44,31,,55,
2018-02-07,15:00,,108,65,27,,47,
2018-02-07,16:00,,161,83,19,,47,
2018-02-07,17:00,,98,67,22,,58,
2018-02-07,18:00,,109,78,14,,59,
2018-02-07,19:00,,66,60,22,,57,
2018-02-07,20:00,,55,64,18,,59,
2018-02-07,21:00,,81,78,8,,70,
2018-02-07,22:00,,17,61,11,,72,
2018-02-07,23:00,,31,64,9,,71,
2018-02-08,00:00,,8,49,16,,73,
2018-02-08,01:00,,8,47,14,,70,
2018-02-08,02:00,,6,38,19,,70,
2018-02-08,03:00,,3,38,16,,68,
2018-02-08,04:00,,2,38,14,,67,
2018-02-08,05:00,,6,38,13,,64,
2018-02-08,06:00,,31,43,10,,68,
2018-02-08,07:00,,114,65,3,,72,
2018-02-08,08:00,,91,60,3,,78,
2018-02-08,09:00,,45,52,5,,79,
2018-02-08,10:00,,87,54,9,,77,
2018-02-08,11:00,,60,53,10,,86,
2018-02-08,12:00,,97,62,11,,90,
2018-02-08,13:00,,119,66,22,,97,
2018-02-08,14:00,,127,72,23,,78,
2018-02-08,15:00,,89,66,23,,77,
2018-02-08,16:00,,110,76,20,,75,
2018-02-08,17:00,,117,75,20,,72,
2018-02-08,18:00,,94,76,20,,65,
2018-02-08,19:00,,79,70,22,,59,
2018-02-08,20:00,,68,67,22,,53,
2018-02-08,21:00,,50,65,18,,60,
2018-02-08,22:00,,44,67,15,,66,
2018-02-08,23:00,,98,80,9,,68,
2018-02-09,00:00,,69,74,4,,62,
2018-02-09,01:00,,29,51,9,,57,
2018-02-09,02:00,,26,51,5,,54,
2018-02-09,03:00,,6,44,11,,54,
2018-02-09,04:00,,3,42,10,,56,
2018-02-09,05:00,,8,37,13,,52,
2018-02-09,06:00,,66,49,8,,48,
2018-02-09,07:00,,148,64,5,,52,
2018-02-09,08:00,,252,82,3,,59,
2018-02-09,09:00,,152,70,4,,65,
2018-02-09,10:00,,132,69,7,,60,
2018-02-09,11:00,,138,69,15,,73,
2018-02-09,12:00,,100,57,28,,85,
2018-02-09,13:00,,131,72,27,,68,
2018-02-09,14:00,,122,75,25,,74,
2018-02-09,15:00,,131,75,26,,71,
2018-02-09,16:00,,158,86,19,,64,
2018-02-09,17:00,,90,77,16,,70,
2018-02-09,18:00,,54,69,9,,64,
2018-02-09,19:00,,123,86,3,,63,
2018-02-09,20:00,,102,81,3,,68,
2018-02-09,21:00,,120,83,4,,75,
2018-02-09,22:00,,78,74,3,,71,
2018-02-09,23:00,,163,93,3,,66,
2018-02-10,00:00,,68,62,3,,64,
2018-02-10,01:00,,77,53,3,,67,
2018-02-10,02:00,,40,51,3,,64,
2018-02-10,03:00,,45,52,3,,63,
2018-02-10,04:00,,10,42,3,,61,
2018-02-10,05:00,,7,39,4,,56,
2018-02-10,06:00,,19,40,3,,54,
2018-02-10,07:00,,36,41,2,,50,
2018-02-10,08:00,,47,39,2,,49,
2018-02-10,09:00,,74,50,3,,53,
2018-02-10,10:00,,98,56,4,,57,
2018-02-10,11:00,,136,59,5,,60,
2018-02-10,12:00,,85,56,16,,73,
2018-02-10,13:00,,67,45,27,,70,
2018-02-10,14:00,,59,52,28,,56,
2018-02-10,15:00,,67,56,27,,40,
2018-02-10,16:00,,62,57,28,,39,
2018-02-10,17:00,,75,63,23,,46,
2018-02-10,18:00,,62,62,15,,64,
2018-02-10,19:00,,73,68,8,,71,
2018-02-10,20:00,,168,87,4,,61,
2018-02-10,21:00,,127,91,7,,67,
2018-02-10,22:00,,90,73,8,,52,
2018-02-10,23:00,,42,58,5,,56,
2018-02-11,00:00,,34,46,10,,49,
2018-02-11,01:00,,20,33,24,,40,
2018-02-11,02:00,,11,26,26,,34,
2018-02-11,03:00,,10,32,18,,35,
2018-02-11,04:00,,7,27,20,,34,
2018-02-11,05:00,,5,23,24,,34,
2018-02-11,06:00,,5,24,24,,31,
2018-02-11,07:00,,12,30,18,,34,
2018-02-11,08:00,,7,23,29,,34,
2018-02-11,09:00,,22,26,44,,24,
2018-02-11,10:00,,30,28,50,,15,
2018-02-11,11:00,,28,25,46,,21,
2018-02-11,12:00,,28,31,47,,22,
2018-02-11,13:00,,34,32,44,,25,
2018-02-11,14:00,,42,42,44,,24,
2018-02-11,15:00,,36,33,53,,19,
2018-02-11,16:00,,32,38,50,,16,
2018-02-11,17:00,,37,40,39,,11,
