Datum,Zeit,BEN,NO,NO2,O3,PM10,SO2
2016-12-18,04:00,,1,22,16,,
2016-12-18,05:00,,1,25,10,,
2016-12-18,06:00,,1,26,9,,
2016-12-18,07:00,,1,25,10,,
2016-12-18,08:00,,1,22,14,,
2016-12-18,09:00,,2,21,13,,
2016-12-18,10:00,,2,23,10,,
2016-12-18,11:00,,4,26,8,,
2016-12-18,12:00,,6,24,9,,
2016-12-18,13:00,,6,24,9,,
2016-12-18,14:00,,6,25,11,,
2016-12-18,15:00,,5,28,9,,
2016-12-18,16:00,,6,34,5,,
2016-12-18,17:00,,6,34,7,,
2016-12-18,18:00,,5,31,13,,
2016-12-18,19:00,,6,32,11,,
2016-12-18,20:00,,6,35,7,,
2016-12-18,21:00,,2,31,6,,
2016-12-18,22:00,,1,28,5,,
2016-12-18,23:00,,1,28,5,,
2016-12-19,00:00,,1,27,6,,
2016-12-19,01:00,,1,23,7,,
2016-12-19,02:00,,1,21,10,,
2016-12-19,03:00,,1,18,11,,
2016-12-19,04:00,,1,16,10,,
2016-12-19,05:00,,2,16,9,,
2016-12-19,06:00,,1,11,13,,
2016-12-19,07:00,,1,12,22,,
2016-12-19,08:00,,2,17,18,,
2016-12-19,09:00,,4,21,14,,
2016-12-19,10:00,,2,14,30,,
2016-12-19,11:00,,23,14,34,,
2016-12-19,12:00,,1,10,43,,
2016-12-19,13:00,,1,10,48,,
2016-12-19,14:00,,2,17,34,,
2016-12-19,15:00,,2,15,36,,
2016-12-19,16:00,,3,27,24,,
2016-12-19,17:00,,1,25,21,,
2016-12-19,18:00,,1,27,20,,
2016-12-19,19:00,,1,30,17,,
2016-12-19,20:00,,1,29,16,,
2016-12-19,21:00,,1,22,27,,
2016-12-19,22:00,,1,21,29,,
2016-12-19,23:00,,1,17,29,,
2016-12-20,00:00,,1,16,32,,
2016-12-20,01:00,,1,15,29,,
2016-12-20,02:00,,1,14,35,,
2016-12-20,03:00,,1,17,32,,
2016-12-20,04:00,,1,15,34,,
2016-12-20,05:00,,1,14,32,,
2016-12-20,06:00,,2,18,21,,
2016-12-20,07:00,,7,18,21,,
2016-12-20,08:00,,1,15,31,,
2016-12-20,09:00,,2,18,29,,
2016-12-20,10:00,,2,14,33,,
2016-12-20,11:00,,6,13,34,,
2016-12-20,12:00,,25,16,35,,
2016-12-20,13:00,,3,13,34,,
2016-12-20,14:00,,4,16,31,,
2016-12-20,15:00,,4,18,27,,
2016-12-20,16:00,,5,29,17,,
2016-12-20,17:00,,2,32,13,,
2016-12-20,18:00,,3,34,12,,
2016-12-20,19:00,,1,27,18,,
2016-12-20,20:00,,1,26,18,,
2016-12-20,21:00,,1,27,17,,
2016-12-20,22:00,,1,26,17,,
2016-12-20,23:00,,4,31,9,,
2016-12-21,00:00,,11,38,5,,
2016-12-21,01:00,,1,26,17,,
2016-12-21,02:00,,2,23,15,,
2016-12-21,03:00,,1,19,14,,
2016-12-21,04:00,,1,20,18,,
2016-12-21,05:00,,1,18,19,,
2016-12-21,06:00,,26,31,10,,
2016-12-21,07:00,,36,36,1,,
2016-12-21,08:00,,33,36,1,,
2016-12-21,09:00,,63,35,2,,
2016-12-21,10:00,,65,35,3,,
2016-12-21,11:00,,51,37,7,,
2016-12-21,12:00,,44,39,8,,
2016-12-21,13:00,,34,38,9,,
2016-12-21,14:00,,15,31,15,,
2016-12-21,15:00,,16,37,12,,
2016-12-21,16:00,,18,40,4,,
2016-12-21,17:00,,13,38,2,,
2016-12-21,18:00,,16,38,2,,
2016-12-21,19:00,,33,40,2,,
2016-12-21,20:00,,24,34,2,,
2016-12-21,21:00,,7,31,1,,
2016-12-21,22:00,,7,31,1,,
2016-12-21,23:00,,5,32,1,,
2016-12-22,00:00,,12,35,2,,
2016-12-22,01:00,,4,26,5,,
2016-12-22,02:00,,3,25,8,,
2016-12-22,03:00,,3,19,12,,
2016-12-22,04:00,,5,23,7,,
2016-12-22,05:00,,1,15,18,,
2016-12-22,06:00,,2,20,15,,
2016-12-22,07:00,,13,33,3,,
2016-12-22,08:00,,22,36,1,,
2016-12-22,09:00,,60,39,2,,
2016-12-22,10:00,,63,38,4,,
2016-12-22,11:00,,102,47,5,,
2016-12-22,12:00,,133,60,4,,
2016-12-22,13:00,,39,43,12,,
2016-12-22,14:00,,20,38,14,,
2016-12-22,15:00,,21,45,9,,
2016-12-22,16:00,,31,46,6,,
2016-12-22,17:00,,33,47,2,,
2016-12-22,18:00,,15,48,1,,
2016-12-22,19:00,,14,49,1,,
2016-12-22,20:00,,11,49,1,,
2016-12-22,21:00,,5,45,8,,
2016-12-22,22:00,,1,38,12,,
2016-12-22,23:00,,1,33,16,,
2016-12-23,00:00,,2,31,17,,
2016-12-23,01:00,,1,29,16,,
2016-12-23,02:00,,1,31,10,,
2016-12-23,03:00,,1,32,7,,
2016-12-23,04:00,,1,33,6,,
2016-12-23,05:00,,4,35,3,,
2016-12-23,06:00,,7,36,1,,
2016-12-23,07:00,,11,36,1,,
2016-12-23,08:00,,12,37,1,,
2016-12-23,09:00,,7,37,5,,
2016-12-23,10:00,,10,37,7,,
2016-12-23,11:00,,11,35,15,,
2016-12-23,12:00,,7,29,28,,
2016-12-23,13:00,,5,25,34,,
2016-12-23,14:00,,8,30,25,,
2016-12-23,15:00,,8,34,21,,
2016-12-23,16:00,,8,44,12,,
2016-12-23,17:00,,3,42,7,,
2016-12-23,18:00,,3,42,3,,
2016-12-23,19:00,,6,41,2,,
2016-12-23,20:00,,4,37,2,,
2016-12-23,21:00,,2,30,4,,
2016-12-23,22:00,,1,25,7,,
2016-12-23,23:00,,7,34,3,,
2016-12-24,00:00,,3,27,7,,
2016-12-24,01:00,,1,18,24,,
2016-12-24,02:00,,5,35,6,,
2016-12-24,03:00,,1,26,16,,
2016-12-24,04:00,,1,18,31,,
2016-12-24,05:00,,1,16,37,,
2016-12-24,06:00,,1,18,32,,
2016-12-24,07:00,,1,15,38,,
2016-12-24,08:00,,1,14,40,,
2016-12-24,09:00,,1,13,41,,
2016-12-24,10:00,,1,14,41,,
