Datum,Zeit,BEN,DRUCK,FEUCHT,NO,NO2,O3,PM10_HVS,PM10_TEOM,PM2.5,SO2,STRAHL,TEMP,WINDGE,WINDRI
2018-09-02,00:00,,1026,78.8,1,8,65,,11,,,0,14.7,0.8,3
2018-09-02,01:00,,1026,79.2,1,8,60,,11,,,0,14.6,0.9,2
2018-09-02,02:00,,1026,78.8,1,7,61,,10,,,0,14.3,1.0,2
2018-09-02,03:00,,1025,78.3,1,5,65,,10,,,0,14.2,1.1,358
2018-09-02,04:00,,1025,77.7,1,5,67,,10,,,0,14.4,1.2,0
2018-09-02,05:00,,1025,77.8,1,6,65,,10,,,0,14.3,1.2,353
2018-09-02,06:00,,1025,87.7,1,5,59,,10,,,1,13.3,1.4,355
2018-09-02,07:00,,1024,94.4,1,5,53,,9,,,5,12.9,1.4,357
2018-09-02,08:00,,1024,95.1,1,4,52,,7,,,7,13.3,1.5,357
2018-09-02,09:00,,1024,95.0,1,4,52,,4,,,9,13.5,1.0,352
2018-09-02,10:00,,1024,94.7,1,4,52,,4,,,21,13.8,1.2,356
2018-09-02,11:00,,1024,94.5,1,4,56,,4,,,48,14.2,1.3,5
2018-09-02,12:00,,1024,94.4,1,4,58,,4,,,55,14.6,1.3,12
2018-09-02,13:00,,1024,94.0,1,4,58,,6,,,67,14.9,1.3,12
2018-09-02,14:00,,1023,93.6,1,5,55,,7,,,60,15.2,1.0,28
2018-09-02,15:00,,1023,92.4,1,6,52,,11,,,52,15.7,0.7,48
2018-09-02,16:00,,1023,91.4,1,7,50,,16,,,49,16.1,0.7,50
2018-09-02,17:00,,1023,89.9,1,8,47,,20,,,47,16.8,0.5,31
2018-09-02,18:00,,1023,88.7,1,7,45,,22,,,40,17.3,0.3,20
2018-09-02,19:00,,1022,90.7,1,7,43,,22,,,8,16.9,0.6,352
2018-09-02,20:00,,1022,88.3,1,6,70,,21,,,0,17.2,0.4,33
2018-09-02,21:00,,1022,91.6,1,8,51,,27,,,0,16.6,0.7,338
2018-09-02,22:00,,1021,93.7,1,7,52,,21,,,0,16.1,0.8,336
2018-09-02,23:00,,1021,93.8,1,6,54,,19,,,0,15.9,1.1,338
2018-09-03,,,,,,,,20.65,,14.05,,,,,
2018-09-03,00:00,,1020,92.9,1,7,48,,15,,,0,15.9,0.9,339
2018-09-03,01:00,,1020,92.1,1,8,47,,13,,,0,16.1,0.8,1
2018-09-03,02:00,,1019,92.2,1,9,43,,16,,,0,16.2,1.0,14
2018-09-03,03:00,,1019,93.9,1,12,38,,16,,,0,15.9,0.8,48
2018-09-03,04:00,,1019,93.7,1,9,44,,17,,,0,16.4,0.6,104
2018-09-03,05:00,,1018,93.5,1,15,25,,18,,,0,15.7,0.7,71
2018-09-03,06:00,,1018,95.0,1,12,30,,12,,,4,15.6,0.9,81
2018-09-03,07:00,,1018,95.2,1,12,34,,9,,,29,15.8,0.8,96
2018-09-03,08:00,,1018,94.6,1,14,29,,11,,,51,16.1,0.8,100
2018-09-03,09:00,,1018,93.6,2,13,27,,12,,,110,16.4,0.9,103
2018-09-03,10:00,,1018,92.2,2,13,29,,21,,,120,17.0,1.1,122
2018-09-03,11:00,,1018,86.9,2,12,33,,29,,,261,18.7,0.9,141
2018-09-03,12:00,,1018,71.0,2,10,55,,30,,,464,22.4,0.9,102
2018-09-03,13:00,,1017,69.3,1,11,76,,28,,,245,22.1,0.8,60
2018-09-03,14:00,,1017,65.0,1,11,85,,28,,,212,23.1,0.8,143
2018-09-03,15:00,,1017,69.9,1,15,73,,27,,,65,22.2,0.7,174
2018-09-03,16:00,,1017,66.7,1,10,90,,26,,,131,22.3,0.6,118
2018-09-03,17:00,,1017,63.1,1,10,94,,23,,,108,23.0,0.9,104
2018-09-03,18:00,,1017,63.1,1,13,85,,23,,,53,21.7,1.2,151
2018-09-03,19:00,,1016,61.0,1,10,98,,18,,,15,21.2,0.7,143
2018-09-03,20:00,,1017,57.7,1,7,110,,16,,,1,21.5,0.5,117
2018-09-03,21:00,,1017,60.2,1,8,101,,16,,,1,21.2,0.6,58
2018-09-03,22:00,,1017,64.6,1,10,96,,18,,,0,20.4,0.9,14
2018-09-03,23:00,,1016,68.3,1,7,108,,18,,,0,20.1,1.1,359
2018-09-04,00:00,,1016,70.7,1,8,96,,17,,,0,19.3,1.1,347
2018-09-04,01:00,,1016,74.1,1,10,87,,18,,,0,18.7,1.2,14
2018-09-04,02:00,,1016,75.6,1,10,85,,20,,,0,18.4,1.0,22
2018-09-04,03:00,,1015,78.3,1,10,81,,21,,,0,17.8,1.0,29
2018-09-04,04:00,,1016,80.4,1,10,79,,22,,,0,17.3,1.2,25
2018-09-04,05:00,,1016,81.2,1,9,78,,21,,,0,17.1,1.1,33
2018-09-04,06:00,,1016,81.3,1,8,78,,21,,,5,17.0,0.9,44
2018-09-04,07:00,,1016,80.5,1,9,76,,20,,,32,17.2,0.6,65
2018-09-04,08:00,,1016,78.1,1,11,67,,20,,,105,17.8,0.7,16
2018-09-04,09:00,,1017,73.9,1,13,60,,21,,,286,19.3,0.8,6
2018-09-04,10:00,,1017,69.1,1,13,60,,24,,,340,21.0,0.8,350
2018-09-04,11:00,,1016,57.7,1,10,81,,26,,,569,24.3,0.7,4
2018-09-04,12:00,,1016,55.8,1,9,100,,28,,,571,24.7,1.1,1
2018-09-04,13:00,,1016,52.6,1,7,115,,26,,,614,25.5,1.0,4
2018-09-04,14:00,,1016,50.3,1,5,121,,24,,,323,25.4,0.7,82
2018-09-04,15:00,,1016,51.9,1,7,118,,19,,,129,24.7,0.6,59
2018-09-04,16:00,,1016,47.8,1,6,121,,19,,,156,25.8,0.6,309
2018-09-04,17:00,,1016,49.7,1,6,123,,19,,,79,24.6,0.5,354
2018-09-04,18:00,,1016,51.4,1,5,121,,19,,,35,23.8,0.4,356
2018-09-04,19:00,,1016,53.5,1,7,117,,18,,,7,22.6,0.5,7
2018-09-04,20:00,,1017,52.1,1,5,113,,18,,,0,22.1,0.6,21
2018-09-04,21:00,,1017,56.1,1,9,101,,15,,,0,20.9,0.8,358
2018-09-04,22:00,,1017,60.0,1,10,96,,15,,,0,19.5,1.5,6
2018-09-04,23:00,,1018,62.8,1,9,95,,15,,,0,18.7,1.4,16
2018-09-05,00:00,,1018,63.9,1,8,95,,14,,,0,18.3,1.4,25
2018-09-05,01:00,,1018,67.4,1,8,91,,13,,,0,17.4,1.5,1
2018-09-05,02:00,,1018,72.9,1,7,85,,13,,,0,16.7,1.4,7
2018-09-05,03:00,,1018,77.9,1,7,79,,13,,,0,16.2,1.3,9
2018-09-05,04:00,,1018,82.7,1,5,78,,12,,,0,16.0,1.3,22
2018-09-05,05:00,,1018,84.8,1,4,76,,12,,,0,15.9,0.9,35
2018-09-05,06:00,,1018,88.3,1,5,73,,13,,,5,15.3,0.8,43
2018-09-05,07:00,,1019,87.3,1,5,71,,12,,,28,15.8,0.8,76
2018-09-05,08:00,,1019,85.6,1,6,64,,12,,,70,16.2,0.6,48
2018-09-05,09:00,,1019,74.0,1,9,61,,13,,,329,19.2,0.6,61
2018-09-05,10:00,,1019,58.9,1,9,66,,15,,,535,23.1,0.8,6
2018-09-05,11:00,,1019,54.1,1,5,88,,14,,,626,23.6,1.1,12
2018-09-05,12:00,,1019,47.9,1,5,100,,14,,,671,24.7,1.1,356
2018-09-05,13:00,,1019,44.4,1,4,108,,13,,,582,25.3,0.9,348
2018-09-05,14:00,,1018,44.9,1,4,110,,13,,,426,25.0,0.9,342
2018-09-05,15:00,,1018,46.4,1,4,113,,15,,,114,24.1,0.7,352
2018-09-05,16:00,,1018,46.0,1,5,115,,12,,,76,23.9,0.8,348
2018-09-05,17:00,,1018,48.6,1,6,113,,14,,,66,23.1,0.9,351
2018-09-05,18:00,,1017,48.8,1,7,113,,14,,,36,22.7,0.7,351
2018-09-05,19:00,,1017,52.9,1,6,106,,13,,,8,21.2,0.8,351
2018-09-05,20:00,,1017,53.8,1,6,108,,16,,,0,20.3,1.0,354
2018-09-05,21:00,,1017,52.6,1,5,112,,14,,,0,20.1,0.9,356
2018-09-05,22:00,,1017,50.1,1,3,116,,13,,,0,20.2,1.0,10
2018-09-05,23:00,,1017,53.6,1,4,108,,13,,,0,19.9,1.0,90
2018-09-06,00:00,,1017,61.2,1,8,92,,13,,,0,18.8,1.1,126
2018-09-06,01:00,,1016,65.9,1,10,84,,15,,,0,17.7,1.5,145
2018-09-06,02:00,,1016,66.2,1,10,83,,16,,,0,17.3,1.3,168
2018-09-06,03:00,,1016,64.2,1,14,78,,17,,,0,18.0,1.0,171
2018-09-06,04:00,,1016,65.0,1,13,81,,17,,,0,17.8,1.0,151
2018-09-06,05:00,,1015,73.1,1,13,62,,19,,,0,16.0,1.1,114
2018-09-06,06:00,,1015,77.0,1,18,54,,19,,,4,15.5,1.4,133
2018-09-06,07:00,,1015,72.1,1,12,75,,18,,,40,16.6,1.5,143
2018-09-06,08:00,,1015,67.5,1,12,70,,15,,,103,18.0,1.2,149
2018-09-06,09:00,,1015,64.1,3,21,47,,15,,,261,19.7,1.2,145
2018-09-06,10:00,,1015,52.2,3,19,59,,18,,,494,23.7,1.2,146
2018-09-06,11:00,,1014,44.0,1,11,88,,20,,,596,26.2,1.1,135
2018-09-06,12:00,,1014,36.5,1,6,114,,17,,,658,27.5,1.4,152
2018-09-06,13:00,,1013,35.6,1,6,126,,14,,,539,27.6,1.1,154
2018-09-06,14:00,,1013,35.7,1,5,133,,16,,,421,27.6,1.0,154
2018-09-06,15:00,,1012,37.1,1,4,139,,17,,,133,26.7,0.8,108
2018-09-06,16:00,,1011,37.8,1,5,140,,16,,,111,26.2,0.7,124
2018-09-06,17:00,,1011,38.7,1,7,135,,16,,,100,26.2,0.7,152
2018-09-06,18:00,,1011,40.4,1,7,135,,19,,,62,25.1,0.8,108
2018-09-06,19:00,,1011,44.4,1,7,131,,27,,,7,23.0,1.1,102
2018-09-06,20:00,,1011,47.2,1,9,118,,32,,,0,21.8,1.4,122
2018-09-06,21:00,,1011,49.8,1,12,103,,25,,,0,20.9,1.9,140
2018-09-06,22:00,,1010,50.9,1,11,100,,21,,,0,20.5,1.9,144
2018-09-06,23:00,,1010,53.7,1,13,88,,16,,,0,19.8,1.7,153
2018-09-07,00:00,,1010,55.7,1,13,84,,16,,,0,19.4,1.8,170
2018-09-07,01:00,,1010,59.5,1,14,78,,18,,,0,18.9,1.8,173
2018-09-07,02:00,,1010,64.2,1,13,82,,19,,,0,18.9,1.3,192
2018-09-07,03:00,,1010,73.8,1,14,70,,20,,,0,18.0,1.0,210
2018-09-07,04:00,,1010,76.9,1,14,71,,20,,,0,17.5,0.9,255
2018-09-07,05:00,,1010,80.4,1,13,73,,16,,,0,17.0,1.1,270
2018-09-07,06:00,,1011,85.1,1,10,84,,15,,,2,16.4,1.3,305
2018-09-07,07:00,,1011,89.0,1,10,78,,14,,,21,16.3,0.7,277
2018-09-07,08:00,,1012,89.9,1,14,61,,16,,,30,16.6,0.4,246
2018-09-07,09:00,,1012,90.7,1,14,53,,20,,,46,17.1,0.5,223
2018-09-07,10:00,,1012,88.8,1,11,58,,19,,,123,17.8,0.5,243
2018-09-07,11:00,,1013,84.1,1,12,57,,17,,,148,18.8,0.5,207
2018-09-07,12:00,,1013,82.2,1,12,68,,18,,,159,18.9,0.7,270
2018-09-07,13:00,,1014,76.7,1,11,72,,18,,,279,19.8,1.0,264
2018-09-07,14:00,,1014,60.7,1,7,94,,21,,,410,22.6,1.0,262
2018-09-07,15:00,,1013,52.5,1,6,106,,12,,,170,23.3,0.9,271
2018-09-07,16:00,,1013,53.5,1,6,109,,9,,,102,22.2,1.0,297
2018-09-07,17:00,,1013,52.6,1,9,104,,7,,,71,22.3,0.7,263
2018-09-07,18:00,,1014,51.7,1,9,106,,7,,,38,21.7,0.6,264
2018-09-07,19:00,,1014,69.6,1,8,99,,8,,,1,18.7,0.9,232
2018-09-07,20:00,,1015,77.6,1,8,82,,9,,,0,16.4,0.8,215
2018-09-07,21:00,,1016,73.5,1,11,67,,6,,,1,16.9,1.0,269
2018-09-07,22:00,,1017,72.8,1,11,62,,7,,,1,16.8,1.1,297
2018-09-07,23:00,,1017,75.8,1,13,52,,7,,,0,16.7,0.4,262
2018-09-08,00:00,,1017,77.5,1,12,52,,8,,,0,16.2,0.5,237
2018-09-08,01:00,,1018,78.9,1,15,42,,8,,,0,15.7,0.9,268
2018-09-08,02:00,,1018,83.0,1,17,35,,8,,,0,14.7,1.2,290
2018-09-08,03:00,,1018,84.6,1,15,38,,7,,,0,13.6,1.4,276
2018-09-08,04:00,,1019,84.6,1,13,38,,8,,,0,13.1,1.5,286
2018-09-08,05:00,,1019,85.0,1,15,35,,8,,,0,12.6,1.0,276
2018-09-08,06:00,,1020,86.3,1,15,33,,11,,,3,12.0,1.0,263
2018-09-08,07:00,,1020,87.1,1,13,29,,11,,,37,12.1,0.6,224
2018-09-08,08:00,,1021,81.4,2,13,31,,11,,,75,13.2,0.6,233
2018-09-08,09:00,,1021,66.2,2,11,40,,13,,,357,16.4,0.6,250
2018-09-08,10:00,,1022,48.2,1,10,54,,16,,,548,20.0,0.8,218
2018-09-08,11:00,,1022,41.4,1,11,64,,12,,,600,21.1,1.0,217
2018-09-08,12:00,,1022,40.6,1,8,74,,14,,,632,20.6,1.0,217
2018-09-08,13:00,,1021,35.8,1,6,84,,14,,,687,21.4,1.1,245
2018-09-08,14:00,,1021,33.5,1,5,93,,12,,,401,21.3,1.0,241
2018-09-08,15:00,,1021,35.6,1,5,97,,10,,,138,20.8,0.8,201
2018-09-08,16:00,,1021,35.8,1,5,99,,8,,,110,20.8,0.8,207
2018-09-08,17:00,,1021,37.3,1,5,99,,8,,,51,20.3,0.7,261
2018-09-08,18:00,,1020,38.2,1,4,102,,8,,,30,19.5,0.3,234
2018-09-08,19:00,,1021,38.9,1,3,105,,8,,,6,18.6,0.2,315
2018-09-08,20:00,,1021,40.3,1,3,105,,8,,,1,18.1,0.2,90
2018-09-08,21:00,,1021,41.9,1,4,101,,9,,,0,17.8,0.6,109
2018-09-08,22:00,,1022,46.0,1,5,94,,9,,,0,16.9,0.9,147
2018-09-08,23:00,,1021,50.3,1,7,86,,12,,,0,16.4,1.0,159
2018-09-09,00:00,,1021,53.6,1,13,74,,12,,,0,15.7,1.1,166
2018-09-09,01:00,,1021,54.2,1,10,77,,12,,,0,15.7,1.3,167
2018-09-09,02:00,,1021,55.4,1,9,80,,12,,,0,15.4,1.2,168
2018-09-09,03:00,,1021,60.2,1,10,70,,13,,,0,15.0,1.0,184
2018-09-09,04:00,,1021,64.2,1,13,56,,15,,,0,14.5,1.2,203
2018-09-09,05:00,,1021,64.7,1,11,56,,15,,,0,13.7,1.4,199
2018-09-09,06:00,,1021,62.0,1,10,59,,11,,,4,14.1,1.3,201
2018-09-09,07:00,,1021,61.5,1,12,58,,10,,,21,14.3,1.3,205
2018-09-09,08:00,,1022,57.6,1,10,63,,11,,,59,15.1,1.1,209
2018-09-09,09:00,,1022,54.2,1,10,62,,11,,,176,16.6,0.8,215
2018-09-09,10:00,,1022,49.6,1,10,66,,10,,,211,18.6,0.6,204
2018-09-09,11:00,,1022,38.9,1,7,81,,7,,,451,22.3,0.8,280
2018-09-09,12:00,,1022,37.4,1,7,90,,7,,,357,22.5,0.8,271
2018-09-09,13:00,,1022,35.9,1,6,99,,9,,,466,22.8,1.0,305
2018-09-09,14:00,,1022,34.8,1,5,110,,9,,,372,23.4,1.1,324
2018-09-09,15:00,,1022,34.9,1,6,112,,8,,,111,23.3,1.1,240
2018-09-09,16:00,,1022,34.1,1,6,112,,9,,,110,23.4,0.9,221
2018-09-09,17:00,,1022,37.7,1,7,106,,9,,,60,22.4,0.5,257
2018-09-09,18:00,,1022,39.7,1,9,99,,7,,,40,21.7,0.6,232
2018-09-09,19:00,,1022,41.2,1,6,101,,8,,,6,20.6,0.5,261
2018-09-09,20:00,,1022,42.6,1,7,100,,7,,,0,20.4,0.5,219
2018-09-09,21:00,,1022,42.9,1,7,100,,7,,,0,20.3,0.6,234
2018-09-09,22:00,,1022,44.9,1,6,101,,6,,,0,20.1,0.5,230
2018-09-09,23:00,,1023,47.3,1,5,99,,7,,,0,19.0,0.7,200
2018-09-10,00:00,,1023,48.8,1,6,96,,7,,,0,18.5,0.9,180
2018-09-10,01:00,,1022,49.1,1,7,94,,7,,,0,18.2,0.9,180
2018-09-10,02:00,,1022,51.7,1,8,88,,7,,,0,17.8,0.9,188
2018-09-10,03:00,,1022,53.4,1,8,85,,8,,,0,17.4,0.9,191
2018-09-10,04:00,,1022,56.4,1,9,79,,9,,,0,16.7,1.1,194
2018-09-10,05:00,,1022,54.2,1,7,83,,8,,,0,16.9,0.9,209
2018-09-10,06:00,,1022,55.8,1,8,77,,8,,,4,16.5,1.3,208
2018-09-10,07:00,,1022,57.5,1,10,73,,8,,,42,16.2,1.3,203
2018-09-10,08:00,,1022,57.8,1,13,67,,8,,,66,16.6,1.3,199
2018-09-10,09:00,,1023,48.2,1,12,72,,8,,,378,20.6,1.0,203
2018-09-10,10:00,,1023,39.1,1,11,84,,10,,,510,24.6,0.7,244
2018-09-10,11:00,,1023,36.9,1,10,100,,12,,,369,25.0,0.8,205
2018-09-10,12:00,,1022,34.3,1,10,112,,13,,,486,25.7,0.9,239
2018-09-10,13:00,,1022,33.5,1,6,117,,10,,,337,25.4,1.0,233
2018-09-10,14:00,,1022,32.3,1,7,117,,9,,,270,26.1,1.0,225
2018-09-10,15:00,,1022,31.6,1,9,113,,12,,,135,26.3,0.8,213
2018-09-10,16:00,,1022,33.5,1,9,113,,12,,,132,25.6,0.8,250
2018-09-10,17:00,,1022,35.6,1,8,110,,11,,,68,24.8,0.6,196
2018-09-10,18:00,,1021,38.2,1,8,107,,10,,,27,24.0,0.7,173
2018-09-10,19:00,,1021,39.9,1,8,108,,11,,,3,23.0,1.0,172
2018-09-10,20:00,,1021,41.6,1,11,98,,11,,,0,22.5,1.0,185
2018-09-10,21:00,,1022,46.4,1,12,85,,13,,,0,21.5,1.3,304
2018-09-10,22:00,,1022,53.0,1,10,79,,16,,,0,19.4,1.2,345
2018-09-10,23:00,,1022,54.1,1,10,81,,14,,,0,19.0,1.0,346
2018-09-11,00:00,,1022,54.9,1,9,81,,13,,,0,18.8,0.7,333
2018-09-11,01:00,,1022,57.1,1,9,78,,13,,,0,18.4,0.8,324
2018-09-11,02:00,,1023,59.2,1,9,74,,13,,,0,18.2,0.7,328
2018-09-11,03:00,,1023,61.2,1,10,69,,14,,,0,17.9,0.7,305
2018-09-11,04:00,,1022,63.1,1,15,57,,16,,,0,17.6,0.6,247
2018-09-11,05:00,,1022,66.5,1,19,45,,17,,,0,16.9,0.7,216
2018-09-11,06:00,,1023,68.2,1,19,43,,17,,,1,16.7,0.8,216
2018-09-11,07:00,,1023,69.0,1,22,40,,18,,,24,16.7,0.8,205
2018-09-11,08:00,,1023,67.5,1,20,41,,18,,,79,17.2,1.0,204
2018-09-11,09:00,,1023,56.4,2,18,48,,17,,,334,20.6,0.9,207
2018-09-11,10:00,,1023,46.1,1,11,71,,16,,,480,23.7,1.3,225
2018-09-11,11:00,,1022,43.8,1,6,85,,17,,,452,24.1,1.4,221
2018-09-11,12:00,,1022,39.5,1,6,92,,15,,,535,25.1,1.5,210
2018-09-11,13:00,,1022,37.0,1,5,99,,14,,,430,25.3,1.4,217
2018-09-11,14:00,,1022,33.6,1,5,98,,15,,,281,25.8,1.4,256
2018-09-11,15:00,,1022,29.7,1,5,98,,13,,,146,25.9,1.5,267
2018-09-11,16:00,,1022,30.6,1,6,98,,12,,,81,25.7,1.4,259
2018-09-11,17:00,,1021,30.2,1,8,99,,11,,,52,25.2,1.2,245
2018-09-11,18:00,,1021,33.4,1,7,101,,12,,,28,24.5,1.2,266
2018-09-11,19:00,,1021,37.4,1,7,98,,11,,,4,23.3,1.3,274
2018-09-11,20:00,,1021,39.3,1,7,96,,10,,,0,22.8,1.1,254
2018-09-11,21:00,,1022,41.1,1,8,89,,12,,,0,22.3,1.0,227
2018-09-11,22:00,,1022,42.5,1,9,87,,12,,,0,21.3,1.2,208
2018-09-11,23:00,,1022,46.7,1,9,84,,11,,,0,20.4,1.3,212
2018-09-12,00:00,,1022,48.5,1,8,86,,9,,,0,19.9,1.7,205
2018-09-12,01:00,,1022,49.9,1,7,90,,9,,,0,19.6,1.7,200
2018-09-12,02:00,,1022,50.9,1,7,91,,9,,,0,19.1,1.7,204
2018-09-12,03:00,,1021,51.4,1,7,91,,9,,,0,18.9,1.7,201
2018-09-12,04:00,,1021,53.4,1,7,87,,10,,,0,18.2,1.6,196
2018-09-12,05:00,,1021,53.6,1,8,86,,8,,,0,18.0,1.6,197
2018-09-12,06:00,,1021,54.3,1,8,87,,10,,,1,17.7,1.7,192
2018-09-12,07:00,,1021,54.2,1,9,87,,10,,,19,17.8,1.7,194
2018-09-12,08:00,,1021,51.1,1,11,85,,10,,,47,19.2,1.5,196
2018-09-12,09:00,,1021,43.1,1,10,89,,11,,,373,23.1,1.1,202
2018-09-12,10:00,,1021,37.0,1,12,94,,13,,,534,26.7,1.1,228
2018-09-12,11:00,,1021,34.8,1,8,101,,14,,,619,28.6,1.3,220
2018-09-12,12:00,,1021,33.9,1,6,115,,12,,,653,29.0,1.3,239
2018-09-12,13:00,,1020,32.4,1,6,125,,13,,,651,29.3,1.4,236
2018-09-12,14:00,,1020,30.9,1,6,131,,14,,,266,29.4,1.2,220
2018-09-12,15:00,,1019,31.5,1,5,134,,16,,,71,28.5,1.3,243
2018-09-12,16:00,,1019,30.5,1,4,131,,14,,,51,28.0,1.5,278
2018-09-12,17:00,,1019,30.5,1,4,136,,11,,,47,27.6,1.4,276
2018-09-12,18:00,,1018,32.8,1,5,141,,13,,,27,26.6,1.1,301
2018-09-12,19:00,,1018,34.8,1,4,140,,15,,,4,25.5,0.8,309
2018-09-12,20:00,,1019,50.8,1,7,93,,17,,,0,22.7,1.6,345
2018-09-12,21:00,,1020,72.1,1,6,61,,22,,,0,18.3,1.6,346
2018-09-12,22:00,,1021,76.4,1,7,55,,12,,,0,17.1,0.9,346
2018-09-12,23:00,,1021,79.9,1,7,52,,10,,,0,15.8,0.9,347
2018-09-13,00:00,,1021,83.3,1,7,52,,8,,,0,14.7,1.1,341
2018-09-13,01:00,,1021,86.2,1,6,50,,7,,,0,13.9,1.3,343
2018-09-13,02:00,,1021,86.5,1,7,45,,5,,,0,13.9,1.2,349
2018-09-13,03:00,,1021,83.9,1,7,45,,6,,,0,14.4,1.3,1
2018-09-13,04:00,,1021,82.6,1,6,47,,5,,,0,14.1,1.2,9
2018-09-13,05:00,,1021,82.9,1,6,44,,7,,,0,14.0,0.8,359
2018-09-13,06:00,,1021,84.6,1,5,47,,9,,,2,13.6,0.9,37
2018-09-13,07:00,,1021,84.4,1,7,44,,9,,,26,13.7,1.0,26
2018-09-13,08:00,,1021,81.5,1,7,45,,11,,,82,14.4,0.9,50
2018-09-13,09:00,,1020,78.6,1,7,46,,12,,,89,15.0,0.9,68
2018-09-13,10:00,,1020,77.1,1,8,45,,15,,,126,15.5,1.0,23
2018-09-13,11:00,,1020,74.4,1,8,48,,18,,,139,16.3,1.0,43
2018-09-13,12:00,,1020,73.6,1,8,49,,19,,,94,16.7,0.9,11
2018-09-13,13:00,,1020,73.5,1,8,49,,23,,,111,16.8,0.9,40
2018-09-13,14:00,,1020,70.9,1,8,50,,28,,,116,17.3,0.8,19
2018-09-13,15:00,,1020,70.2,1,9,50,,27,,,95,17.6,0.7,359
2018-09-13,16:00,,1020,72.5,1,8,50,,26,,,40,17.0,0.8,348
2018-09-13,17:00,,1019,80.0,1,8,44,,21,,,29,15.5,0.9,346
2018-09-13,18:00,,1019,81.1,1,7,46,,16,,,19,15.2,1.0,348
2018-09-13,19:00,,1019,84.4,1,7,43,,18,,,2,14.6,0.9,346
2018-09-13,20:00,,1020,86.9,1,7,42,,19,,,0,14.1,1.0,347
2018-09-13,21:00,,1020,85.8,1,6,42,,17,,,0,14.4,0.6,344
2018-09-13,22:00,,1020,85.7,1,6,41,,15,,,0,14.5,0.4,342
2018-09-13,23:00,,1020,87.2,1,6,38,,12,,,0,14.3,0.4,342
2018-09-14,00:00,,1020,88.2,1,5,37,,12,,,0,14.2,0.3,341
2018-09-14,01:00,,1020,88.1,1,6,34,,12,,,0,14.3,0.2,334
2018-09-14,02:00,,1020,89.6,1,7,30,,13,,,0,14.0,0.3,340
2018-09-14,03:00,,1020,90.1,1,6,31,,12,,,0,13.7,0.5,346
2018-09-14,04:00,,1020,91.2,1,7,32,,11,,,0,13.3,0.7,347
2018-09-14,05:00,,1020,89.5,1,7,34,,9,,,0,13.3,0.5,346
2018-09-14,06:00,,1020,89.0,1,11,24,,11,,,0,13.4,0.5,343
2018-09-14,07:00,,1020,88.8,1,12,23,,13,,,15,13.5,0.6,349
2018-09-14,08:00,,1021,85.8,1,9,32,,13,,,41,14.0,0.5,357
2018-09-14,09:00,,1021,82.5,1,6,41,,14,,,76,14.6,0.4,345
2018-09-14,10:00,,1022,77.7,1,6,46,,15,,,155,15.6,0.7,343
2018-09-14,11:00,,1022,72.4,1,5,50,,16,,,180,16.7,0.7,343
2018-09-14,12:00,,1021,68.0,1,4,55,,14,,,150,17.6,0.4,227
2018-09-14,13:00,,1021,68.7,1,4,54,,10,,,110,17.4,0.5,288
