Datum,Zeit,BEN,DRUCK,FEUCHT,NO,NO2,O3,PM10_TEOM,RUSS_PM1,SO2,STRAHL,TEMP,WINDGE,WINDRI
2018-12-02,03:00,,1011,92.0,2,15,,12,,,0,4.2,1.8,179
2018-12-02,04:00,,1010,92.0,1,13,,12,,,0,4.1,2.1,178
2018-12-02,05:00,,1009,90.4,1,13,,11,,,0,4.4,1.5,184
2018-12-02,06:00,,1008,88.0,2,12,,10,,,0,4.9,1.8,184
2018-12-02,07:00,,1007,88.9,3,12,,10,,,0,4.6,2.4,178
2018-12-02,08:00,,1007,90.3,2,11,,7,,,1,4.4,2.2,178
2018-12-02,09:00,,1006,90.0,3,12,,8,,,11,4.6,1.9,179
2018-12-02,10:00,,1006,89.2,5,14,,7,,,18,5.2,1.5,183
2018-12-02,11:00,,1005,93.4,7,15,,6,,,16,4.9,1.8,176
2018-12-02,12:00,,1004,94.8,16,21,,5,,,44,5.4,1.2,180
2018-12-02,13:00,,1004,94.8,10,18,,4,,,48,6.0,1.5,180
2018-12-02,14:00,,1003,94.0,9,16,,5,,,43,6.7,1.3,187
2018-12-02,15:00,,1003,94.9,14,20,,5,,,15,7.0,1.1,183
2018-12-02,16:00,,1003,96.0,9,17,,3,,,4,7.3,1.1,190
2018-12-02,17:00,,1003,96.3,13,20,,2,,,1,7.8,1.0,186
2018-12-02,18:00,,1003,96.0,13,21,,4,,,0,8.4,0.9,192
2018-12-02,19:00,,1003,96.0,11,19,,3,,,0,8.9,0.8,192
2018-12-02,20:00,,1003,96.2,12,19,,4,,,0,9.4,1.0,191
2018-12-02,21:00,,1003,95.8,15,21,,2,,,1,10.2,0.8,197
2018-12-02,22:00,,1003,95.7,6,15,,4,,,1,10.7,0.6,189
2018-12-02,23:00,,1003,94.7,9,11,,4,,,0,11.1,0.8,179
2018-12-03,00:00,,1003,94.7,2,7,,4,,,0,11.1,0.8,189
2018-12-03,01:00,,1003,94.9,2,5,,3,,,0,11.2,0.8,188
2018-12-03,02:00,,1003,94.6,2,7,,2,,,0,11.2,0.8,193
2018-12-03,03:00,,1003,93.9,12,13,,3,,,0,11.2,0.8,177
2018-12-03,04:00,,1003,93.8,7,11,,3,,,1,11.4,0.8,189
2018-12-03,05:00,,1002,95.6,15,17,,3,,,0,11.2,0.7,193
2018-12-03,06:00,,1002,95.3,18,25,,4,,,0,10.6,0.7,201
2018-12-03,07:00,,1003,95.5,57,49,,4,,,0,10.1,0.6,191
2018-12-03,08:00,,1003,95.7,72,54,,6,,,1,10.4,0.6,197
2018-12-03,09:00,,1003,94.9,53,44,,7,,,6,10.8,0.8,198
2018-12-03,10:00,,1003,92.4,51,42,,6,,,26,11.1,0.7,206
2018-12-03,11:00,,1003,89.3,38,35,,7,,,62,11.5,1.0,198
2018-12-03,12:00,,1004,87.8,30,26,,5,,,74,11.6,1.2,197
2018-12-03,13:00,,1003,88.1,29,29,,3,,,63,12.2,1.0,191
2018-12-03,14:00,,1003,89.5,34,36,,5,,,33,12.2,0.9,191
2018-12-03,15:00,,1003,90.1,46,44,,8,,,14,12.0,0.7,191
2018-12-03,16:00,,1003,87.8,44,43,,6,,,4,11.0,0.7,199
2018-12-03,17:00,,1003,89.3,40,45,,8,,,0,10.3,0.7,184
2018-12-03,18:00,,1003,90.9,32,38,,7,,,0,10.3,0.7,180
2018-12-03,19:00,,1003,89.3,23,32,,6,,,0,10.7,0.7,194
2018-12-03,20:00,,1003,88.3,10,19,,4,,,0,10.4,0.9,188
2018-12-03,21:00,,1002,87.7,7,16,,3,,,0,10.1,1.0,183
2018-12-03,22:00,,1002,88.5,6,13,,3,,,0,10.0,0.7,193
2018-12-03,23:00,,1002,89.3,4,12,,2,,,0,10.1,0.7,191
2018-12-04,00:00,,1002,89.4,2,9,,2,,,0,10.0,0.6,205
2018-12-04,01:00,,1003,89.8,1,5,,3,,,0,9.9,0.8,207
2018-12-04,02:00,,1003,88.9,2,6,,3,,,0,10.2,0.9,211
2018-12-04,03:00,,1004,88.7,5,10,,3,,,0,9.9,0.7,201
2018-12-04,04:00,,1004,86.8,1,5,,3,,,0,10.1,0.9,213
2018-12-04,05:00,,1005,86.0,3,8,,3,,,0,10.2,1.0,211
2018-12-04,06:00,,1006,86.2,14,20,,2,,,0,10.1,0.9,219
2018-12-04,07:00,,1007,92.5,12,16,,3,,,0,8.5,2.8,317
2018-12-04,08:00,,1009,89.4,11,15,,2,,,0,7.3,3.4,318
2018-12-04,09:00,,1011,88.9,64,48,,4,,,7,6.9,0.8,313
2018-12-04,10:00,,1013,86.8,12,17,,10,,,32,6.4,2.3,311
2018-12-04,11:00,,1014,84.1,8,13,,5,,,65,6.5,2.4,304
