Datum,Zeit,BEN,DRUCK,FEUCHT,NO,NO2,O3,PM10_TEOM,RUSS_PM1,SO2,STRAHL,TEMP,WINDGE,WINDRI
2019-02-03,09:00,,1009,99.7,2,12,,,,,4,,2.6,345
2019-02-03,10:00,,1010,99.7,3,13,,,,,15,,1.9,342
2019-02-03,11:00,,1010,99.4,5,14,,,,,20,,1.5,337
2019-02-03,12:00,,1010,99.3,6,15,,,,,15,,1.5,339
2019-02-03,13:00,,1011,99.3,7,14,,,,,12,,1.7,339
2019-02-03,14:00,,1011,98.8,7,13,,,,,21,,1.4,337
2019-02-03,15:00,,1012,98.7,5,13,,,,,15,,1.4,341
2019-02-03,16:00,,1013,98.8,8,16,,,,,9,,1.3,340
2019-02-03,17:00,,1014,99.0,7,15,,,,,3,,1.4,336
2019-02-03,18:00,,1015,99.2,4,14,,,,,0,,1.3,333
2019-02-03,19:00,,1016,99.1,6,14,,,,,0,,1.4,331
2019-02-03,20:00,,1017,98.8,3,11,,,,,0,,1.6,331
2019-02-03,21:00,,1018,98.5,2,12,,,,,0,,1.6,325
2019-02-03,22:00,,1019,98.2,2,12,,,,,0,,1.6,325
2019-02-03,23:00,,1021,97.4,1,12,,,,,0,,1.6,327
2019-02-04,00:00,,1021,97.3,1,13,,,,,0,,1.4,319
2019-02-04,01:00,,1022,97.2,1,13,,,,,0,,1.4,317
2019-02-04,02:00,,1024,97.2,1,14,,,,,0,,1.3,313
2019-02-04,03:00,,1025,97.5,5,15,,,,,0,,1.2,312
2019-02-04,04:00,,1025,97.0,2,15,,,,,0,,1.0,304
2019-02-04,05:00,,1026,97.5,3,17,,,,,0,,0.8,302
2019-02-04,06:00,,1027,97.3,6,20,,,,,0,,0.8,305
2019-02-04,07:00,,1027,96.8,6,22,,,,,0,,0.8,302
2019-02-04,08:00,,1028,96.0,20,44,,,,,1,,0.6,286
2019-02-04,09:00,,1028,93.1,27,48,,,,,27,,0.5,284
2019-02-04,10:00,,1029,88.2,24,37,,,,,61,,0.4,291
2019-02-04,11:00,,1029,76.1,36,37,,,,,201,2.6,0.8,228
2019-02-04,12:00,,1029,71.9,41,38,,,,,444,3.2,1.2,201
2019-02-04,13:00,,1029,73.5,38,34,,,,,421,2.7,1.3,199
2019-02-04,14:00,,1029,70.0,46,41,,,,,385,3.1,1.3,175
2019-02-04,15:00,,1029,69.6,39,40,,,,,301,2.4,1.4,165
2019-02-04,16:00,,1028,71.3,49,48,,,,,110,1.4,1.3,157
2019-02-04,17:00,,1028,81.4,67,67,,,,,20,,1.1,144
2019-02-04,18:00,,1028,88.5,43,62,,,,,0,,1.3,145
2019-02-04,19:00,,1028,88.9,25,42,,,,,0,,1.6,151
2019-02-04,20:00,,1028,88.8,18,40,,,,,0,,1.3,145
2019-02-04,21:00,,1028,87.1,9,31,,,,,0,,1.5,147
2019-02-04,22:00,,1028,83.9,5,28,,,,,0,,1.9,152
2019-02-04,23:00,,1028,79.2,5,24,,,,,0,,2.1,158
2019-02-05,00:00,,1027,80.6,1,15,,,,,0,,2.3,152
2019-02-05,01:00,,1027,79.8,1,14,,,,,0,,2.2,150
2019-02-05,02:00,,1027,76.5,1,18,,,,,0,,1.8,151
2019-02-05,03:00,,1026,73.3,2,16,,,,,0,,1.7,155
2019-02-05,04:00,,1026,72.5,4,15,,,,,0,,1.8,149
2019-02-05,05:00,,1026,74.0,10,32,,,,,0,,1.2,142
2019-02-05,06:00,,1026,78.5,55,70,,,,,0,,0.9,143
2019-02-05,07:00,,1026,79.0,90,91,,,,,0,,1.4,144
2019-02-05,08:00,,1026,76.0,68,67,,,,,1,,1.7,149
2019-02-05,09:00,,1026,64.0,47,49,,,,,112,,1.5,161
2019-02-05,10:00,,1026,58.4,35,37,,,,,218,0.9,2.3,206
2019-02-05,11:00,,1027,59.2,28,32,,,,,304,2.0,2.1,217
2019-02-05,12:00,,1027,63.3,27,31,,,,,235,1.9,1.5,231
2019-02-05,13:00,,1027,69.2,16,28,,,,,203,1.9,1.1,269
2019-02-05,14:00,,1027,75.2,18,33,,,,,144,1.6,1.2,278
2019-02-05,15:00,,1027,77.8,38,45,,,,,119,1.5,1.4,217
2019-02-05,16:00,,1027,79.1,48,52,,,,,79,1.4,1.1,217
2019-02-05,17:00,,1027,82.4,51,56,,,,,23,0.9,1.0,218
2019-02-05,18:00,,1027,84.2,14,39,,,,,0,0.4,1.2,304
2019-02-05,19:00,,1028,84.2,13,40,,,,,0,0.3,0.8,294
2019-02-05,20:00,,1028,85.1,18,45,,,,,0,0.3,0.7,245
2019-02-05,21:00,,1028,85.9,9,37,,,,,0,0.1,0.8,251
2019-02-05,22:00,,1029,86.2,11,36,,,,,0,,0.6,206
2019-02-05,23:00,,1029,87.1,10,33,,,,,0,,0.8,206
2019-02-06,00:00,,1029,87.3,6,26,,,,,0,,1.2,205
2019-02-06,01:00,,1029,87.0,6,23,,,,,0,,1.3,202
2019-02-06,02:00,,1029,84.6,4,23,,,,,0,,0.8,198
2019-02-06,03:00,,1029,84.1,8,26,,,,,0,,0.7,194
2019-02-06,04:00,,1028,83.3,6,25,,,,,0,,0.7,174
2019-02-06,05:00,,1028,85.7,25,50,,,,,0,,0.5,147
2019-02-06,06:00,,1028,90.2,69,63,,,,,0,,0.6,141
2019-02-06,07:00,,1028,92.8,142,81,,,,,0,,0.8,145
2019-02-06,08:00,,1028,93.3,133,79,,,,,5,,0.9,145
2019-02-06,09:00,,1028,85.5,62,62,,,,,85,,1.4,145
2019-02-06,10:00,,1028,74.5,30,31,,,,,237,0.2,2.1,148
2019-02-06,11:00,,1027,68.4,31,29,,,,,348,1.4,2.5,149
2019-02-06,12:00,,1027,63.1,30,30,,,,,413,2.7,2.2,149
2019-02-06,13:00,,1026,63.8,33,34,,,,,427,3.0,2.1,141
2019-02-06,14:00,,1025,62.7,35,33,,,,,384,2.8,2.5,149
2019-02-06,15:00,,1025,60.8,43,41,,,,,299,3.1,1.8,157
2019-02-06,16:00,,1024,62.8,39,41,,,,,133,2.3,2.3,150
2019-02-06,17:00,,1023,65.9,47,54,,,,,35,1.4,2.1,143
2019-02-06,18:00,,1023,68.3,30,43,,,,,0,0.1,2.4,150
2019-02-06,19:00,,1023,68.4,22,37,,,,,0,,2.2,146
2019-02-06,20:00,,1023,67.8,12,29,,,,,0,,2.1,154
2019-02-06,21:00,,1022,68.1,10,25,,,,,0,,1.9,143
2019-02-06,22:00,,1021,65.7,5,22,,,,,0,,2.2,156
2019-02-06,23:00,,1021,64.1,3,20,,,,,0,,2.2,160
2019-02-07,00:00,,1021,60.8,2,15,,,,,0,,2.3,155
2019-02-07,01:00,,1020,58.4,1,15,,,,,0,,2.1,148
2019-02-07,02:00,,1019,55.8,1,14,,,,,0,,1.5,153
2019-02-07,03:00,,1018,56.9,1,11,,,,,0,,1.7,151
2019-02-07,04:00,,1017,63.3,2,26,,,,,0,,0.6,335
2019-02-07,05:00,,1016,70.7,14,54,,,,,0,,0.7,47
2019-02-07,06:00,,1016,73.9,77,78,,,,,0,,0.4,359
2019-02-07,07:00,,1015,66.1,101,86,,,,,0,,1.1,157
2019-02-07,08:00,,1015,49.9,46,67,,,,,3,0.0,1.3,141
2019-02-07,09:00,,1014,55.0,167,100,,,,,69,,0.5,131
2019-02-07,10:00,,1014,47.7,32,36,,,,,193,1.3,2.3,154
2019-02-07,11:00,,1013,55.3,31,33,,,,,226,0.8,2.8,147
2019-02-07,12:00,,1013,60.3,29,29,,,,,241,0.2,3.4,148
2019-02-07,13:00,,1012,58.5,32,32,,,,,279,1.6,2.5,152
2019-02-07,14:00,,1012,54.1,39,35,,,,,252,3.4,2.0,146
2019-02-07,15:00,,1012,56.8,41,43,,,,,163,3.6,1.7,155
2019-02-07,16:00,,1012,64.9,51,53,,,,,71,3.8,1.9,195
2019-02-07,17:00,,1012,85.7,52,51,,,,,20,2.9,2.2,206
2019-02-07,18:00,,1012,90.4,32,38,,,,,1,2.5,2.7,205
2019-02-07,19:00,,1012,90.4,25,33,,,,,0,2.5,2.8,210
2019-02-07,20:00,,1013,89.7,16,26,,,,,0,2.2,2.8,211
2019-02-07,21:00,,1013,88.1,12,25,,,,,0,2.0,2.6,209
2019-02-07,22:00,,1014,86.6,8,23,,,,,0,1.5,3.1,211
2019-02-07,23:00,,1015,86.7,5,22,,,,,0,1.2,3.0,207
2019-02-08,00:00,,1015,86.6,4,20,,,,,0,1.2,2.5,207
2019-02-08,01:00,,1015,85.2,3,16,,,,,0,1.5,2.6,211
2019-02-08,02:00,,1016,85.2,3,16,,,,,0,1.6,2.8,202
2019-02-08,03:00,,1016,84.7,3,13,,,,,0,1.8,2.6,207
2019-02-08,04:00,,1017,86.1,4,14,,,,,0,1.6,2.5,210
2019-02-08,05:00,,1017,84.8,5,13,,,,,0,1.9,2.5,213
2019-02-08,06:00,,1017,81.6,14,22,,,,,0,1.7,2.7,207
2019-02-08,07:00,,1017,82.1,32,36,,,,,0,1.7,2.3,206
2019-02-08,08:00,,1017,83.2,39,44,,,,,3,1.6,2.2,202
2019-02-08,09:00,,1018,76.2,33,37,,,,,100,3.6,2.4,198
2019-02-08,10:00,,1018,69.4,27,29,,,,,238,5.5,2.7,207
2019-02-08,11:00,,1018,68.8,30,28,,,,,311,5.9,3.1,203
2019-02-08,12:00,,1017,66.3,28,27,,,,,410,6.7,3.0,204
2019-02-08,13:00,,1017,64.3,29,27,,,,,426,6.7,3.1,210
2019-02-08,14:00,,1016,61.8,25,26,,,,,380,7.0,2.9,210
2019-02-08,15:00,,1016,60.5,41,39,,,,,293,7.2,2.0,197
2019-02-08,16:00,,1016,63.4,37,40,,,,,133,5.9,2.1,198
2019-02-08,17:00,,1015,67.3,42,48,,,,,27,4.5,1.8,194
2019-02-08,18:00,,1015,73.4,45,53,,,,,0,3.2,1.3,197
2019-02-08,19:00,,1015,77.7,54,66,,,,,0,2.5,0.7,190
2019-02-08,20:00,,1014,77.7,26,45,,,,,0,2.4,1.1,171
2019-02-08,21:00,,1013,76.5,16,29,,,,,0,2.5,1.5,152
2019-02-08,22:00,,1013,74.6,6,14,,,,,0,3.0,2.8,159
2019-02-08,23:00,,1012,74.1,5,15,,,,,0,2.9,3.2,159
2019-02-09,00:00,,1011,71.0,2,14,,,,,0,3.0,3.5,161
2019-02-09,01:00,,1010,68.7,1,13,,,,,0,3.0,3.9,159
2019-02-09,02:00,,1009,66.4,1,14,,,,,0,3.0,2.9,164
2019-02-09,03:00,,1009,63.1,2,14,,,,,0,3.3,2.4,169
2019-02-09,04:00,,1008,64.9,1,10,,,,,0,2.9,2.9,161
2019-02-09,05:00,,1007,65.2,3,12,,,,,0,2.8,2.1,153
2019-02-09,06:00,,1006,67.9,2,14,,,,,0,2.7,2.3,156
2019-02-09,07:00,,1006,66.9,5,13,,,,,0,4.5,3.2,194
2019-02-09,08:00,,1006,71.5,6,14,,,,,2,4.4,3.4,199
2019-02-09,09:00,,1007,73.1,14,21,,,,,29,4.3,2.7,191
2019-02-09,10:00,,1007,73.6,13,18,,,,,115,5.0,3.4,208
2019-02-09,11:00,,1007,64.3,13,17,,,,,350,7.6,3.7,211
2019-02-09,12:00,,1008,63.7,13,17,,,,,299,7.5,3.3,215
2019-02-09,13:00,,1008,65.3,11,14,,,,,407,7.2,3.6,217
2019-02-09,14:00,,1009,63.0,10,15,,,,,323,7.6,3.1,223
2019-02-09,15:00,,1009,66.4,11,15,,,,,292,6.9,3.6,213
2019-02-09,16:00,,1009,65.7,11,18,,,,,117,6.6,2.9,216
2019-02-09,17:00,,1009,69.6,12,18,,,,,49,5.8,3.0,217
2019-02-09,18:00,,1010,73.5,11,19,,,,,0,5.0,3.2,208
2019-02-09,19:00,,1010,74.0,8,14,,,,,0,4.9,3.9,209
2019-02-09,20:00,,1010,71.4,7,14,,,,,0,5.0,3.7,207
2019-02-09,21:00,,1011,72.0,7,14,,,,,0,4.8,3.4,206
2019-02-09,22:00,,1011,73.5,7,12,,,,,0,4.6,3.2,208
2019-02-09,23:00,,1011,75.4,5,12,,,,,0,4.3,2.8,214
2019-02-10,00:00,,1012,76.2,4,12,,,,,0,4.2,2.4,205
2019-02-10,01:00,,1012,74.9,3,11,,,,,0,4.5,2.2,209
2019-02-10,02:00,,1012,75.7,3,12,,,,,0,4.1,1.8,193
2019-02-10,03:00,,1011,79.1,4,15,,,,,0,3.5,1.4,184
2019-02-10,04:00,,1011,79.0,4,16,,,,,0,3.2,1.4,180
2019-02-10,05:00,,1009,78.0,2,10,,,,,0,3.3,1.7,164
2019-02-10,06:00,,1009,77.5,2,9,,,,,0,3.2,1.7,153
2019-02-10,07:00,,1007,78.9,2,8,,,,,0,2.9,2.3,156
2019-02-10,08:00,,1006,74.9,2,9,,,,,4,4.0,2.9,158
2019-02-10,09:00,,1005,72.9,4,10,,,,,37,4.5,3.0,159
2019-02-10,10:00,,1004,72.2,5,11,,,,,88,5.0,3.3,156
2019-02-10,11:00,,1002,73.1,6,11,,,,,123,4.7,3.8,158
2019-02-10,12:00,,1001,68.7,6,10,,,,,353,5.8,4.0,155
2019-02-10,13:00,,1000,65.6,6,12,,,,,168,6.5,4.0,160
2019-02-10,14:00,,998,67.7,6,13,,,,,88,6.7,3.7,165
2019-02-10,15:00,,996,65.2,11,16,,,,,97,7.2,3.7,167
2019-02-10,16:00,,996,62.8,12,18,,,,,50,7.5,3.0,167
2019-02-10,17:00,,995,63.4,9,14,,,,,17,7.4,3.7,173
2019-02-10,18:00,,994,65.6,11,16,,,,,0,7.1,3.1,168
2019-02-10,19:00,,994,67.0,10,18,,,,,0,6.8,3.0,180
2019-02-10,20:00,,994,73.7,7,15,,,,,0,6.1,2.8,171
2019-02-10,21:00,,994,76.3,4,12,,,,,0,6.0,3.2,204
2019-02-10,22:00,,995,76.3,2,7,,,,,0,5.8,3.1,220
2019-02-10,23:00,,995,76.7,2,7,,,,,0,5.0,3.6,212
2019-02-11,00:00,,996,78.8,2,6,,,,,0,4.2,3.9,210
2019-02-11,01:00,,996,76.9,2,5,,,,,0,3.9,3.8,212
2019-02-11,02:00,,997,77.6,2,5,,,,,0,3.8,3.7,213
2019-02-11,03:00,,997,87.2,1,5,,,,,0,2.6,3.3,225
2019-02-11,04:00,,998,92.5,1,6,,,,,0,1.4,2.9,292
2019-02-11,05:00,,1000,94.6,1,7,,,,,0,0.3,2.6,300
2019-02-11,06:00,,1001,94.7,1,8,,,,,0,0.3,3.2,303
2019-02-11,07:00,,1002,91.8,3,10,,,,,0,0.7,3.0,300
2019-02-11,08:00,,1004,93.3,4,12,,,,,4,0.6,2.8,301
2019-02-11,09:00,,1005,93.4,4,12,,,,,30,0.8,3.2,303
2019-02-11,10:00,,1006,90.0,3,9,,,,,96,1.3,3.7,307
2019-02-11,11:00,,1007,84.5,3,9,,,,,136,2.0,3.6,304
2019-02-11,12:00,,1008,79.8,3,9,,,,,144,2.6,3.9,303
2019-02-11,13:00,,1009,80.1,3,9,,,,,137,2.7,3.5,305
2019-02-11,14:00,,1010,80.4,3,9,,,,,134,3.0,4.1,304
2019-02-11,15:00,,1011,84.2,4,11,,,,,150,2.3,3.5,315
2019-02-11,16:00,,1012,78.8,5,12,,,,,68,2.6,3.7,310
2019-02-11,17:00,,1013,80.8,4,14,,,,,34,2.1,2.6,303
2019-02-11,18:00,,1015,85.2,5,15,,,,,0,1.3,2.9,315
2019-02-11,19:00,,1016,89.1,2,11,,,,,0,0.6,3.2,313
2019-02-11,20:00,,1018,87.6,2,10,,,,,0,0.7,3.4,307
2019-02-11,21:00,,1019,86.0,2,12,,,,,0,0.6,3.3,309
2019-02-11,22:00,,1020,81.6,1,9,,,,,0,0.5,3.3,311
2019-02-11,23:00,,1021,81.4,1,7,,,,,0,0.1,3.8,310
2019-02-12,00:00,,1022,80.3,1,5,,,,,0,,3.2,311
2019-02-12,01:00,,1022,81.1,1,6,,,,,0,,3.0,311
2019-02-12,02:00,,1023,83.4,1,7,,,,,0,,3.3,316
2019-02-12,03:00,,1023,85.4,1,7,,,,,0,,2.7,314
2019-02-12,04:00,,1024,88.6,1,7,,,,,0,,2.9,318
2019-02-12,05:00,,1024,90.6,1,7,,,,,0,,3.5,312
2019-02-12,06:00,,1024,84.8,2,10,,,,,0,,2.9,307
2019-02-12,07:00,,1025,80.0,4,12,,,,,0,,2.8,317
2019-02-12,08:00,,1025,80.1,5,15,,,,,5,,2.7,311
2019-02-12,09:00,,1026,92.6,5,15,,,,,25,,3.1,309
2019-02-12,10:00,,1027,91.8,4,14,,,,,75,,2.9,317
2019-02-12,11:00,,1027,90.4,3,12,,,,,117,,3.2,311
2019-02-12,12:00,,1028,88.5,4,13,,,,,150,0.2,3.1,311
2019-02-12,13:00,,1028,86.6,7,16,,,,,108,0.4,2.8,310
2019-02-12,14:00,,1029,82.9,4,14,,,,,100,0.7,2.3,317
2019-02-12,15:00,,1029,80.7,4,14,,,,,159,1.2,2.5,315
2019-02-12,16:00,,1030,85.3,5,15,,,,,48,0.7,2.3,315
2019-02-12,17:00,,1030,84.7,4,18,,,,,28,0.4,2.0,317
2019-02-12,18:00,,1031,82.5,4,22,,,,,1,0.5,1.5,320
2019-02-12,19:00,,1031,81.5,4,23,,,,,0,0.7,1.4,310
2019-02-12,20:00,,1032,82.6,3,18,,,,,0,0.6,1.5,305
2019-02-12,21:00,,1032,83.3,3,21,,,,,0,0.5,1.2,302
2019-02-12,22:00,,1033,84.8,2,13,,,,,0,0.6,1.6,304
2019-02-12,23:00,,1033,86.0,2,13,,,,,0,0.6,1.4,301
2019-02-13,00:00,,1033,85.8,1,18,,,,,0,0.7,1.3,298
2019-02-13,01:00,,1033,87.3,2,20,,,,,0,0.8,1.3,297
2019-02-13,02:00,,1033,93.1,2,24,,,,,0,0.4,0.9,265
2019-02-13,03:00,,1033,92.0,2,22,,,,,0,0.6,1.1,265
2019-02-13,04:00,,1033,89.3,3,21,,,,,0,0.8,1.3,253
2019-02-13,05:00,,1033,87.9,5,23,,,,,0,0.8,1.3,238
2019-02-13,06:00,,1033,87.3,14,25,,,,,0,0.6,1.5,234
2019-02-13,07:00,,1033,86.0,23,35,,,,,0,0.7,1.5,256
2019-02-13,08:00,,1033,83.6,23,37,,,,,6,1.3,1.4,262
2019-02-13,09:00,,1033,83.1,10,29,,,,,32,1.7,2.0,302
2019-02-13,10:00,,1033,86.5,12,29,,,,,80,2.0,1.6,297
2019-02-13,11:00,,1034,85.8,17,32,,,,,83,2.3,1.5,278
2019-02-13,12:00,,1034,89.2,19,31,,,,,106,2.4,1.5,267
2019-02-13,13:00,,1034,92.8,14,32,,,,,77,2.2,1.3,293
2019-02-13,14:00,,1034,94.1,14,31,,,,,104,2.6,1.3,303
2019-02-13,15:00,,1034,93.3,26,38,,,,,76,3.1,1.3,254
2019-02-13,16:00,,1034,92.2,40,43,,,,,34,3.1,1.4,217
2019-02-13,17:00,,1035,89.5,27,42,,,,,12,3.4,1.2,240
2019-02-13,18:00,,1035,89.5,13,37,,,,,0,3.4,1.1,278
2019-02-13,19:00,,1035,91.2,16,35,,,,,0,3.2,1.3,247
2019-02-13,20:00,,1035,90.9,18,35,,,,,0,3.1,1.1,223
2019-02-13,21:00,,1035,90.8,10,31,,,,,0,3.0,1.1,230
2019-02-13,22:00,,1036,93.5,9,28,,,,,0,2.7,1.3,210
2019-02-13,23:00,,1035,86.9,6,23,,,,,0,2.9,1.3,210
