Datum,Zeit,BEN,NO,NO2,O3,PM10,SO2
2017-09-03,04:00,,1,10,33,,1.1
2017-09-03,05:00,,1,4,43,,1.2
2017-09-03,06:00,,1,6,42,,1.1
2017-09-03,07:00,,1,4,46,,1.1
2017-09-03,08:00,,1,4,46,,1.1
2017-09-03,09:00,,1,5,47,,1.3
2017-09-03,10:00,,1,6,47,,1.2
2017-09-03,11:00,,1,5,49,,1.2
2017-09-03,12:00,,1,5,55,,1.6
2017-09-03,13:00,,1,5,60,,2.6
2017-09-03,14:00,,1,4,63,,2.3
2017-09-03,15:00,,1,3,64,,2.3
2017-09-03,16:00,,1,5,64,,2.1
2017-09-03,17:00,,1,3,64,,1.9
2017-09-03,18:00,,1,5,65,,1.7
2017-09-03,19:00,,1,4,60,,1.7
2017-09-03,20:00,,1,8,49,,1.3
2017-09-03,21:00,,1,12,33,,1.0
2017-09-03,22:00,,1,11,30,,1.0
2017-09-03,23:00,,1,10,28,,0.5
2017-09-04,00:00,,1,10,15,,0.5
2017-09-04,01:00,,1,7,13,,0.5
2017-09-04,02:00,,1,6,13,,0.5
2017-09-04,03:00,,1,9,12,,0.5
2017-09-04,04:00,,1,12,9,,0.5
2017-09-04,05:00,,1,9,8,,0.5
2017-09-04,06:00,,9,15,4,,0.5
2017-09-04,07:00,,11,14,5,,0.5
2017-09-04,08:00,,13,22,19,,1.1
2017-09-04,09:00,,9,14,47,,1.7
2017-09-04,10:00,,32,21,55,,1.7
2017-09-04,11:00,,38,24,68,,1.8
2017-09-04,12:00,,11,11,77,,1.7
2017-09-04,13:00,,7,11,81,,1.7
2017-09-04,14:00,,30,33,78,,2.1
2017-09-04,15:00,,49,63,77,,2.1
2017-09-04,16:00,,3,11,93,,2.0
2017-09-04,17:00,,1,7,92,,1.9
2017-09-04,18:00,,1,10,87,,2.0
2017-09-04,19:00,,1,18,67,,1.5
2017-09-04,20:00,,1,26,35,,1.0
2017-09-04,21:00,,1,20,24,,0.5
2017-09-04,22:00,,1,19,15,,0.5
2017-09-04,23:00,,1,15,14,,0.5
2017-09-05,00:00,,1,12,16,,0.5
2017-09-05,01:00,,1,12,15,,0.5
2017-09-05,02:00,,1,11,11,,0.5
2017-09-05,03:00,,1,14,6,,0.5
2017-09-05,04:00,,1,12,6,,0.5
2017-09-05,05:00,,2,12,4,,0.5
2017-09-05,06:00,,35,18,2,,0.5
2017-09-05,07:00,,24,20,4,,0.5
2017-09-05,08:00,,15,20,10,,0.5
2017-09-05,09:00,,12,23,40,,1.3
2017-09-05,10:00,,7,19,82,,1.9
2017-09-05,11:00,,3,10,94,,2.1
2017-09-05,12:00,,3,10,103,,2.4
2017-09-05,13:00,,16,24,103,,2.5
2017-09-05,14:00,,16,26,102,,2.3
2017-09-05,15:00,,35,28,101,,2.8
2017-09-05,16:00,,19,21,107,,2.4
2017-09-05,17:00,,1,6,116,,2.5
2017-09-05,18:00,,1,8,111,,2.3
2017-09-05,19:00,,1,19,81,,1.7
2017-09-05,20:00,,1,19,53,,1.1
2017-09-05,21:00,,1,20,34,,0.5
2017-09-05,22:00,,1,26,21,,0.5
2017-09-05,23:00,,1,18,33,,1.0
2017-09-06,00:00,,1,26,26,,0.5
2017-09-06,01:00,,1,21,28,,0.5
2017-09-06,02:00,,1,20,27,,0.5
2017-09-06,03:00,,1,16,28,,0.5
2017-09-06,04:00,,1,18,28,,0.5
2017-09-06,05:00,,2,20,17,,0.5
2017-09-06,06:00,,15,33,5,,0.5
2017-09-06,07:00,,23,38,12,,0.5
2017-09-06,08:00,,8,31,29,,1.0
2017-09-06,09:00,,4,17,51,,1.7
2017-09-06,10:00,,6,16,48,,1.6
2017-09-06,11:00,,13,20,36,,1.1
2017-09-06,12:00,,4,13,37,,1.0
2017-09-06,13:00,,6,14,36,,1.0
2017-09-06,14:00,,5,13,43,,1.2
2017-09-06,15:00,,7,16,47,,1.4
2017-09-06,16:00,,9,21,49,,1.6
2017-09-06,17:00,,1,5,66,,1.7
2017-09-06,18:00,,1,6,58,,1.4
2017-09-06,19:00,,1,6,64,,1.5
2017-09-06,20:00,,1,6,62,,1.5
2017-09-06,21:00,,1,7,54,,1.4
2017-09-06,22:00,,1,7,55,,1.6
2017-09-06,23:00,,1,6,57,,1.5
2017-09-07,00:00,,1,5,60,,1.6
2017-09-07,01:00,,1,4,64,,1.7
2017-09-07,02:00,,1,4,66,,1.9
2017-09-07,03:00,,1,3,68,,1.7
2017-09-07,04:00,,1,3,67,,1.6
2017-09-07,05:00,,1,6,63,,1.4
2017-09-07,06:00,,5,12,56,,1.4
2017-09-07,07:00,,12,15,53,,1.4
2017-09-07,08:00,,18,18,51,,1.5
2017-09-07,09:00,,7,9,56,,1.4
2017-09-07,10:00,,14,15,55,,1.5
2017-09-07,11:00,,13,14,54,,1.4
2017-09-07,12:00,,5,8,58,,1.4
2017-09-07,13:00,,11,12,54,,1.3
2017-09-07,14:00,,7,10,58,,1.4
2017-09-07,15:00,,7,9,60,,1.5
2017-09-07,16:00,,4,7,63,,1.6
2017-09-07,17:00,,1,5,65,,1.6
2017-09-07,18:00,,1,6,64,,1.5
2017-09-07,19:00,,1,12,49,,1.3
2017-09-07,20:00,,1,13,37,,1.1
2017-09-07,21:00,,1,11,35,,1.0
2017-09-07,22:00,,1,8,38,,0.5
2017-09-07,23:00,,1,6,38,,0.5
2017-09-08,00:00,,1,6,33,,0.5
2017-09-08,01:00,,1,6,44,,1.2
2017-09-08,02:00,,1,6,41,,1.2
2017-09-08,03:00,,1,6,39,,1.2
2017-09-08,04:00,,1,6,38,,1.2
2017-09-08,05:00,,1,7,38,,1.2
2017-09-08,06:00,,25,23,26,,1.2
2017-09-08,07:00,,13,18,32,,1.2
2017-09-08,08:00,,15,21,29,,1.2
2017-09-08,09:00,,11,17,33,,1.3
2017-09-08,10:00,,21,24,31,,1.3
2017-09-08,11:00,,20,20,39,,1.4
2017-09-08,12:00,,8,17,45,,1.5
2017-09-08,13:00,,7,17,50,,1.4
2017-09-08,14:00,,9,15,75,,2.2
2017-09-08,15:00,,1,7,83,,2.2
2017-09-08,16:00,,1,7,81,,1.9
2017-09-08,17:00,,1,10,72,,1.6
2017-09-08,18:00,,1,12,70,,1.6
2017-09-08,19:00,,1,14,63,,1.5
2017-09-08,20:00,,1,16,53,,1.5
2017-09-08,21:00,,1,9,52,,1.3
2017-09-08,22:00,,1,21,38,,1.1
2017-09-08,23:00,,1,10,49,,1.2
2017-09-09,00:00,,1,8,48,,1.2
2017-09-09,01:00,,1,6,49,,1.2
2017-09-09,02:00,,1,10,51,,1.4
2017-09-09,03:00,,1,11,42,,1.2
2017-09-09,04:00,,1,17,37,,1.1
2017-09-09,05:00,,1,7,50,,1.3
2017-09-09,06:00,,1,7,49,,1.3
2017-09-09,07:00,,1,8,50,,1.4
2017-09-09,08:00,,2,8,51,,1.4
2017-09-09,09:00,,2,7,52,,1.5
2017-09-09,10:00,,2,6,58,,1.5
2017-09-09,11:00,,1,5,65,,1.7
2017-09-09,12:00,,1,4,71,,1.7
2017-09-09,13:00,,2,5,72,,1.8
2017-09-09,14:00,,1,5,75,,1.7
2017-09-09,15:00,,1,5,77,,1.6
2017-09-09,16:00,,1,6,74,,1.5
2017-09-09,17:00,,1,7,74,,1.6
2017-09-09,18:00,,1,13,60,,1.5
2017-09-09,19:00,,1,12,60,,1.5
2017-09-09,20:00,,1,10,63,,2.6
2017-09-09,21:00,,1,10,65,,3.4
2017-09-09,22:00,,1,10,59,,2.5
2017-09-09,23:00,,1,8,58,,2.4
2017-09-10,00:00,,1,11,49,,1.9
2017-09-10,01:00,,1,8,44,,1.6
2017-09-10,02:00,,1,8,36,,1.3
2017-09-10,03:00,,1,9,24,,1.0
2017-09-10,04:00,,1,16,13,,0.5
2017-09-10,05:00,,1,12,12,,0.5
2017-09-10,06:00,,1,10,11,,0.5
2017-09-10,07:00,,1,10,28,,0.5
2017-09-10,08:00,,1,8,41,,0.5
2017-09-10,09:00,,1,7,46,,1.1
2017-09-10,10:00,,1,4,57,,1.2
2017-09-10,11:00,,1,3,56,,1.1
2017-09-10,12:00,,1,3,55,,1.2
2017-09-10,13:00,,1,5,58,,1.2
2017-09-10,14:00,,1,7,59,,1.2
2017-09-10,15:00,,1,5,61,,1.3
2017-09-10,16:00,,1,6,61,,1.3
2017-09-10,17:00,,1,6,61,,1.3
2017-09-10,18:00,,1,7,58,,1.3
2017-09-10,19:00,,1,6,62,,1.3
2017-09-10,20:00,,1,6,61,,1.3
2017-09-10,21:00,,1,6,56,,1.2
2017-09-10,22:00,,1,4,53,,1.2
2017-09-10,23:00,,1,4,50,,1.1
2017-09-11,00:00,,1,6,49,,1.1
2017-09-11,01:00,,1,4,51,,1.2
2017-09-11,02:00,,1,4,44,,1.1
2017-09-11,03:00,,1,11,23,,0.5
2017-09-11,04:00,,1,10,32,,0.5
2017-09-11,05:00,,1,5,37,,0.5
2017-09-11,06:00,,3,7,45,,1.1
2017-09-11,07:00,,12,15,38,,1.1
2017-09-11,08:00,,6,9,42,,1.4
2017-09-11,09:00,,5,11,45,,3.0
2017-09-11,10:00,,7,17,45,,11.7
2017-09-11,11:00,,8,15,46,,8.6
2017-09-11,12:00,,3,9,55,,3.9
2017-09-11,13:00,,8,13,65,,2.6
2017-09-11,14:00,,8,13,62,,2.0
2017-09-11,15:00,,10,15,60,,1.7
2017-09-11,16:00,,11,13,61,,1.7
2017-09-11,17:00,,1,8,56,,1.4
2017-09-11,18:00,,1,7,52,,1.3
2017-09-11,19:00,,1,10,44,,1.2
2017-09-11,20:00,,1,11,37,,1.2
2017-09-11,21:00,,1,11,33,,1.2
2017-09-11,22:00,,1,12,32,,1.1
2017-09-11,23:00,,1,13,26,,0.5
2017-09-12,00:00,,1,12,18,,0.5
2017-09-12,01:00,,1,12,26,,1.3
2017-09-12,02:00,,1,12,36,,2.2
2017-09-12,03:00,,1,11,36,,2.1
2017-09-12,04:00,,1,7,36,,1.5
